City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
469,Tucuman,AR,-26.8241,-65.2226,95.0,28,0,3.44,clear sky
470,Umea,SE,63.8284,20.2597,42.73,65,0,24.16,clear sky
471,Nuevo Imperial,PE,-13.0754,-76.3172,69.17,60,17,8.68,few clouds
472,Shelburne,CA,44.0787,-80.2041,52.36,64,30,6.58,scattered clouds
473,Siyana,IN,28.6277,78.0599,71.91,49,0,3.47,clear sky
474,Launceston,AU,-41.45,147.1667,45.81,79,7,3.44,clear sky
475,Westport,US,41.1415,-73.3579,56.86,62,0,8.05,clear sky
476,Harper,LR,4.375,-7.7169,82.11,75,83,6.78,light rain
477,Kazanskaya,RU,45.4106,40.4361,47.68,67,29,1.36,scattered clouds
478,Abyek,IR,36.0667,50.55,53.26,53,94,6.69,overcast clouds
479,Kudahuvadhoo,MV,2.6708,72.8944,81.16,77,68,11.18,broken clouds
480,Ondjiva,AO,-17.0667,15.7333,87.73,28,99,6.44,overcast clouds
481,Mackay,AU,-21.15,149.2,69.67,80,4,3.09,clear sky
482,Kulhudhuffushi,MV,6.6221,73.07,82.0,68,52,6.29,broken clouds
483,Bahia De Caraquez,EC,-0.6,-80.4167,73.58,65,99,5.5,overcast clouds
484,Tacuati,PY,-23.45,-56.5833,93.18,48,0,8.21,clear sky
485,Mrakovo,RU,52.7161,56.6244,30.88,61,100,3.24,overcast clouds
486,Douentza,ML,14.9951,-2.9517,92.93,10,0,7.96,clear sky
487,Kavaratti,IN,10.5669,72.642,83.16,63,2,5.32,clear sky
488,Batagay-Alyta,RU,67.8006,130.4114,-9.44,86,30,4.81,scattered clouds
489,Sigli,ID,5.3848,95.9609,80.02,82,85,1.81,light rain
490,Port Hawkesbury,CA,45.6169,-61.3485,53.58,50,0,9.22,clear sky
491,Heihe,CN,50.2441,127.4902,23.58,50,26,2.33,scattered clouds
492,Strelka,RU,58.0728,93.0344,28.89,91,100,8.84,light snow
493,Myitkyina,MM,25.3833,97.4,69.62,72,0,2.28,clear sky
494,Sinnamary,GF,5.3833,-52.95,79.23,85,93,12.1,heavy intensity rain
495,General Bravo,MX,25.8,-99.1667,69.3,43,11,17.69,few clouds
496,Jiupu,CN,41.0667,122.95,44.85,41,99,2.51,overcast clouds
497,Mbandaka,CD,0.0487,18.2603,76.68,87,62,2.13,light rain
498,Ambilobe,MG,-13.2,49.05,77.02,73,70,3.53,light rain
499,Ogulin,HR,45.2661,15.2286,59.83,71,9,1.57,clear sky
500,Ishinomaki,JP,38.4167,141.3,49.41,79,0,10.09,clear sky
501,Cururupu,BR,-1.8283,-44.8683,91.63,46,99,8.88,overcast clouds
502,Sawtell,AU,-30.3833,153.1,57.18,94,1,4.61,clear sky
503,Lundazi,ZM,-12.2929,33.1782,81.03,25,17,10.74,few clouds
504,Koson,UZ,39.0375,65.585,64.72,38,80,7.96,broken clouds
505,Erzin,TR,36.9559,36.2,69.76,31,0,5.26,clear sky
506,Ramhormoz,IR,31.28,49.6035,84.4,35,30,7.56,scattered clouds
507,Peleduy,RU,59.6289,112.7406,30.38,82,99,6.69,overcast clouds
508,Kharp,RU,66.8014,65.8081,15.13,99,97,2.13,overcast clouds
509,Ca Mau,VN,9.1769,105.15,76.84,89,100,3.71,overcast clouds
510,Shitkino,RU,56.3703,98.3543,30.65,59,93,10.16,overcast clouds
511,Pochutla,MX,15.7432,-96.4661,85.82,66,44,2.57,scattered clouds
512,Freetown,SL,8.484,-13.2299,82.0,74,100,6.6,light rain
513,Janikowo,PL,52.7533,18.1133,58.23,83,100,7.9,overcast clouds
514,Oyugis,KE,-0.509,34.7358,75.78,69,99,4.29,overcast clouds
515,Santa Maria,BR,-29.6842,-53.8069,85.3,45,40,10.36,scattered clouds
516,San Rafael,AR,-34.6177,-68.3301,75.24,29,70,6.76,broken clouds
517,Veraval,IN,20.9,70.3667,80.08,64,0,1.83,clear sky
518,Longyearbyen,SJ,78.2186,15.6401,21.04,73,75,13.8,broken clouds
519,Hornepayne,CA,49.2138,-84.7705,50.67,59,97,13.27,overcast clouds
520,Grand Gaube,MU,-20.0064,57.6608,75.6,70,4,3.0,clear sky
521,Wynyard,AU,-41.0,145.7167,45.99,76,8,5.39,clear sky
522,Srednekolymsk,RU,67.45,153.6833,-13.72,100,91,2.84,overcast clouds
523,Toktogul,KG,41.8708,72.9402,51.58,63,80,1.32,broken clouds
524,Tofield,CA,53.3668,-112.6686,40.37,46,92,14.36,overcast clouds
525,Yatsuo,JP,36.5667,137.1333,51.22,75,94,4.0,overcast clouds
526,Turukhansk,RU,65.8167,87.9833,23.25,95,100,16.33,light snow
527,Tuatapere,NZ,-46.1333,167.6833,51.26,95,50,4.16,scattered clouds
528,Lazurne,UA,46.084,32.5295,56.5,78,9,12.08,clear sky
529,Can Tho,VN,10.0333,105.7833,76.98,100,40,1.14,scattered clouds
530,Eldorado,BR,-23.7869,-54.2836,85.71,62,46,11.56,heavy intensity rain
531,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,33.58,77,40,4.23,scattered clouds
532,Atambua,ID,-9.1061,124.8925,75.74,86,93,1.28,overcast clouds
533,Korla,CN,41.7597,86.1469,50.11,41,9,7.92,clear sky
534,Raudeberg,NO,61.9875,5.1352,48.87,1,96,7.56,overcast clouds
535,Qinzhou,CN,21.95,108.6167,73.11,65,7,6.82,clear sky
536,Gushikawa,JP,26.3544,127.8686,76.23,88,49,18.66,scattered clouds
537,Burgeo,CA,47.6167,-57.6152,50.34,65,11,22.73,few clouds
538,Nome,US,64.5011,-165.4064,23.07,86,100,6.91,light snow
539,Ballina,AU,-28.8667,153.5667,61.21,64,14,7.92,few clouds
540,Cavalcante,BR,-13.7975,-47.4583,85.03,45,76,5.3,broken clouds
541,Roebourne,AU,-20.7833,117.1333,72.16,36,0,22.3,clear sky
542,Copiapo,CL,-27.3667,-70.3333,55.09,24,0,7.63,clear sky
543,Bima,ID,-8.4667,118.7167,76.01,79,73,5.46,broken clouds
544,Purranque,CL,-40.9167,-73.1667,49.33,97,100,8.28,overcast clouds
545,Abu Samrah,SY,35.3029,37.1841,71.94,31,0,10.58,clear sky
546,Alta Floresta,BR,-9.8756,-56.0861,85.82,70,40,3.44,scattered clouds
547,Chateauroux,FR,46.8167,1.7,73.4,49,0,4.61,clear sky
548,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,82.18,62,92,10.89,overcast clouds
549,Aripuana,BR,-9.1667,-60.6333,78.19,83,100,0.38,overcast clouds
550,Tonj,SS,7.2737,28.6822,80.89,64,100,2.35,overcast clouds
551,Sukumo,JP,32.9333,132.7333,59.34,74,57,3.04,broken clouds
552,Quatre Cocos,MU,-20.2078,57.7625,75.31,75,0,10.0,clear sky
553,Rabo De Peixe,PT,37.8,-25.5833,68.27,95,20,8.05,few clouds
554,Colquechaca,BO,-18.6667,-66.0167,51.33,9,4,7.38,clear sky
555,Palm Springs,US,33.8303,-116.5453,74.3,23,0,2.64,clear sky
556,Bay Roberts,CA,47.5999,-53.2648,53.33,57,2,10.0,clear sky
557,West Bay,KY,19.3667,-81.4167,88.07,73,20,14.97,few clouds
558,Corridonia,IT,43.2511,13.5088,65.68,64,0,3.49,clear sky
559,Nouadhibou,MR,20.931,-17.0347,91.38,25,65,8.05,dust
560,Port Hardy,CA,50.6996,-127.4199,46.58,100,100,5.75,overcast clouds
561,Meadow Lake,US,34.8014,-106.5436,55.42,40,0,4.61,clear sky
562,Shuangyang,CN,43.5242,125.6736,34.88,60,0,2.21,clear sky
563,Turbat,PK,26.0023,63.044,78.98,66,5,7.7,clear sky
564,Dunedin,NZ,-45.8742,170.5036,56.8,66,52,2.73,broken clouds
565,Lompoc,US,34.6391,-120.4579,55.6,98,100,8.05,mist
566,Svetlogorsk,BY,52.6333,29.7333,53.76,86,100,11.27,overcast clouds
567,Youghal,IE,51.95,-7.8506,57.09,88,49,23.85,scattered clouds
568,Dwarka,IN,22.2394,68.9678,81.77,64,0,13.69,clear sky
569,Pacific Grove,US,36.6177,-121.9166,51.46,96,4,1.01,clear sky
570,Aswan,EG,24.0934,32.907,83.17,22,27,9.86,scattered clouds
571,Walvis Bay,NA,-22.9575,14.5053,65.35,68,75,11.5,broken clouds
572,Caruray,PH,10.3094,119.0128,80.67,86,100,19.77,overcast clouds
573,Maple Creek,CA,49.9168,-109.4848,46.45,42,26,12.66,scattered clouds
574,Vila Franca Do Campo,PT,37.7167,-25.4333,69.19,56,81,7.05,broken clouds
575,Cooma,AU,-36.2333,149.1333,37.67,90,2,3.15,clear sky
576,Puerto Carreno,CO,6.189,-67.4859,87.78,70,20,4.61,few clouds
577,Capreol,CA,46.706,-80.9225,50.56,87,75,11.5,broken clouds
578,Nuuk,GL,64.1835,-51.7216,34.88,69,100,23.0,overcast clouds
579,Tiznit,MA,29.5833,-9.5,86.16,9,96,14.41,overcast clouds
580,Gornopravdinsk,RU,60.05,69.9,29.5,84,100,7.36,overcast clouds
581,Kamenicky Senov,CZ,50.7736,14.4729,60.37,89,100,2.95,overcast clouds
582,High Level,CA,58.5169,-117.136,30.31,93,75,3.44,light snow
583,Yangambi,CD,0.8102,24.4336,73.0,85,100,1.14,overcast clouds
584,Paamiut,GL,61.994,-49.6678,34.14,88,100,20.4,snow
585,Canutama,BR,-6.5339,-64.3831,74.57,97,100,1.12,overcast clouds
586,Ahuimanu,US,21.4447,-157.8378,76.86,85,17,11.95,few clouds
587,Anadyr,RU,64.75,177.4833,7.3,78,0,20.13,clear sky
588,Labuhan,ID,-6.8844,112.2051,77.7,75,93,10.98,overcast clouds
589,Los Llanos De Aridane,ES,28.6585,-17.9182,75.13,81,75,5.99,broken clouds
590,Igarka,RU,67.4667,86.5833,19.78,92,99,12.21,overcast clouds
591,Cuauhtemoc,MX,28.4167,-106.8667,50.18,43,0,7.56,clear sky
592,Lasa,IT,46.6166,10.7002,60.37,70,29,1.23,scattered clouds
593,Vakhtan,RU,57.9659,46.6889,37.58,97,100,8.08,overcast clouds
594,Arlit,NE,18.7369,7.3853,87.44,11,0,6.69,clear sky
595,Ponta Delgada,PT,37.7333,-25.6667,69.49,55,20,8.05,few clouds
596,Nichinan,JP,31.6,131.3667,61.81,68,5,13.11,clear sky
597,Nanning,CN,22.8167,108.3167,70.25,60,43,7.18,scattered clouds
598,Japura,ID,-0.3167,102.35,74.95,98,90,1.9,overcast clouds
599,Esmeraldas,BR,-19.7625,-44.3139,86.11,23,33,3.94,scattered clouds
600,Inhambane,MZ,-23.865,35.3833,73.53,81,84,13.51,light rain
601,Maracana,BR,-0.7667,-47.45,93.49,41,100,10.0,overcast clouds
602,Bend,US,44.0582,-121.3153,46.72,63,40,4.0,scattered clouds
603,Cadiz,ES,36.5,-5.75,80.02,57,100,12.5,overcast clouds
604,Poum,NC,-20.2333,164.0167,78.03,76,0,3.69,clear sky
605,Hobyo,SO,5.3505,48.5268,80.38,74,10,10.54,clear sky
606,Nantucket,US,41.2835,-70.0995,58.08,84,86,13.58,overcast clouds
607,Necochea,AR,-38.5473,-58.7368,62.08,52,45,15.95,scattered clouds
608,Akdepe,TM,42.0551,59.3788,51.89,49,100,9.06,overcast clouds
609,Linxia,CN,35.6003,103.2064,41.86,82,10,3.02,clear sky
610,Buy,RU,58.4786,41.53,44.35,97,100,7.54,overcast clouds
611,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,80.29,81,100,4.7,overcast clouds
612,Bandarbeyla,SO,9.4942,50.8122,78.85,70,42,12.24,scattered clouds
613,Hapao,PH,16.8797,121.016,71.2,99,100,9.22,overcast clouds
614,Saiha,IN,22.4833,92.9667,67.48,92,7,3.0,clear sky
615,Maragogi,BR,-9.0122,-35.2225,81.72,65,94,10.83,overcast clouds
616,Sangar,RU,63.9242,127.4739,2.66,92,100,4.47,overcast clouds
617,Hasaki,JP,35.7333,140.8333,52.29,59,0,17.29,clear sky
618,Hellendoorn,NL,52.3902,6.448,68.41,82,100,7.87,overcast clouds
619,Umm Lajj,SA,25.0213,37.2685,81.9,59,31,8.88,scattered clouds
620,Mount Isa,AU,-20.7333,139.5,73.17,49,91,6.91,light rain
621,Azare,NG,11.6765,10.1948,88.12,21,100,7.16,overcast clouds
622,Kalach-Na-Donu,RU,48.691,43.5264,44.82,74,92,6.26,overcast clouds
623,Maniitsoq,GL,65.4167,-52.9,31.77,69,100,24.58,overcast clouds
624,Acapulco,MX,16.8634,-99.8901,82.6,80,43,2.04,scattered clouds
625,Padang,ID,-0.9492,100.3543,78.85,86,99,2.33,overcast clouds
626,Troitsko-Pechorsk,RU,62.7084,56.1964,33.01,97,100,9.78,overcast clouds
627,Bayanday,RU,53.0661,105.5139,29.98,95,100,8.19,light snow
628,Hurghada,EG,27.2574,33.8129,77.5,65,0,10.92,clear sky
629,Jalu,LY,29.0331,21.5482,73.47,28,0,10.78,clear sky
630,Road Town,VG,18.4167,-64.6167,86.04,74,40,13.8,scattered clouds
631,Kiruna,SE,67.8557,20.2251,31.12,69,8,14.97,clear sky
632,Krasnoarmeysk,RU,51.0239,45.6969,38.57,80,94,7.07,overcast clouds
633,Aykhal,RU,66.0,111.5,0.9,100,96,6.89,overcast clouds
634,Ambad,IN,19.6167,75.8,68.95,57,0,7.18,clear sky
635,Trairi,BR,-3.2778,-39.2689,89.02,53,87,19.19,overcast clouds
636,Bantry,IE,51.6833,-9.45,56.79,90,65,19.17,broken clouds
637,Am Timan,TD,11.0297,20.2827,87.66,27,76,4.0,broken clouds
638,Manta,EC,-0.95,-80.7333,73.18,78,100,6.91,overcast clouds
639,Doba,TD,8.65,16.85,86.04,46,17,2.82,few clouds
640,Dauriya,RU,49.9333,116.8667,38.34,31,100,13.27,light rain
641,Makakilo City,US,21.3469,-158.0858,75.69,84,75,3.44,broken clouds
642,Severodvinsk,RU,64.5635,39.8302,41.11,92,100,18.12,overcast clouds
643,Mashhad,IR,36.297,59.6062,60.94,55,40,0.0,scattered clouds
644,Santa Teresa,VE,10.2341,-66.6631,86.9,53,82,2.57,broken clouds
645,Bull Savanna,JM,17.8868,-77.5902,82.83,59,44,3.49,scattered clouds
646,Taguatinga,BR,-12.3857,-46.5711,86.36,49,100,4.88,overcast clouds
647,Arroyos Y Esteros,PY,-25.0667,-57.1,91.2,56,0,9.4,clear sky
648,Troitskoye,RU,52.9821,84.6757,28.27,63,57,3.91,broken clouds
649,Yilan,TW,24.757,121.753,77.02,94,100,8.05,light rain
650,Vung Tau,VN,10.346,107.0843,80.92,79,97,6.64,moderate rain
651,Okhotsk,RU,59.3833,143.3,22.89,62,1,17.13,clear sky
652,Kenai,US,60.5544,-151.2583,29.14,82,100,15.97,overcast clouds
653,Yeppoon,AU,-23.1333,150.7333,64.18,81,9,2.46,clear sky
654,Pierrelatte,FR,44.3776,4.702,77.11,64,100,2.59,overcast clouds
655,Wenling,CN,28.3669,121.36,61.38,84,5,9.55,clear sky
656,Comodoro Rivadavia,AR,-45.8667,-67.5,55.26,19,40,14.97,scattered clouds
657,Fallon,US,39.4735,-118.7774,53.06,19,2,1.57,clear sky
658,Bubaque,GW,11.2833,-15.8333,83.82,71,70,6.6,light rain
659,Inirida,CO,3.8653,-67.9239,76.96,96,100,0.69,heavy intensity rain
660,Locri,IT,38.2414,16.2623,66.33,69,0,4.18,clear sky
661,Oriximina,BR,-1.7656,-55.8661,96.04,33,79,6.85,broken clouds
662,Elizabeth City,US,36.2946,-76.2511,66.22,75,100,17.27,overcast clouds
663,Cap Malheureux,MU,-19.9842,57.6142,74.46,70,6,4.0,clear sky
664,Kolokani,ML,13.5728,-8.0339,92.57,15,3,7.52,clear sky
665,Evensk,RU,61.95,159.2333,15.48,95,100,9.28,snow
666,Lishu,CN,43.3047,124.3278,37.63,54,25,6.02,scattered clouds
667,Rawson,AR,-43.3002,-65.1023,59.29,20,0,19.57,clear sky
668,Catuday,PH,16.2923,119.8062,79.66,84,100,27.74,moderate rain
669,Apozol,MX,21.4833,-103.1,72.43,30,0,3.78,clear sky
670,East Angus,CA,45.4834,-71.6658,45.23,63,20,3.44,few clouds
671,Havelock,US,34.8791,-76.9013,67.95,88,100,13.8,overcast clouds
672,Tariba,VE,7.8188,-72.2243,77.56,44,98,3.11,overcast clouds
673,Gomel,BY,52.4345,30.9754,57.81,88,100,13.42,light intensity shower rain
674,Vakhrushev,RU,48.9833,142.9667,39.2,83,96,10.2,overcast clouds
675,Portmore,JM,17.9702,-76.8672,88.05,61,20,5.75,few clouds
676,San Jeronimo,PE,-11.9472,-75.2829,64.26,26,18,2.75,few clouds
677,Emirdag,TR,39.0197,31.15,49.91,47,0,4.03,clear sky
678,Tansen,NP,27.8673,83.5467,55.74,77,0,4.54,clear sky
679,Guerrero Negro,MX,27.9769,-114.0611,70.72,61,0,10.56,clear sky
680,Ahipara,NZ,-35.1667,173.1667,62.64,97,100,6.6,moderate rain
681,Bismarck,US,46.8083,-100.7837,47.8,68,0,8.05,clear sky
682,Dicabisagan,PH,17.0818,122.4157,80.46,90,100,19.35,moderate rain
683,Palmer,US,42.1584,-72.3287,57.51,53,4,1.01,clear sky
684,Mugumu,TZ,-1.85,34.7,74.34,48,99,7.07,overcast clouds
685,Ziro,IN,27.6333,93.8333,46.92,81,0,2.39,clear sky
686,Vestmanna,FO,62.1564,-7.1664,43.72,93,75,10.36,broken clouds
687,Lethem,GY,3.3803,-59.7968,92.64,47,98,7.27,overcast clouds
688,Pakxan,LA,18.3778,103.6601,70.95,79,99,2.51,overcast clouds
689,Cochrane,CA,51.1834,-114.4687,45.23,36,0,21.85,clear sky
690,Elban,RU,50.1018,136.5094,31.24,80,1,2.48,clear sky
691,Saint-Leu,RE,-21.15,55.2833,74.26,75,31,6.22,scattered clouds
692,Jimenez,MX,28.3333,-105.4,60.46,38,0,3.47,clear sky
693,Hudson Bay,CA,52.85,-102.3842,43.39,43,8,6.8,clear sky
694,Bozova,TR,37.3625,38.5267,61.72,24,0,1.48,clear sky
695,Saint-Augustin,CA,51.226,-58.6502,49.89,56,71,21.72,broken clouds
696,Ho Chi Minh City,VN,10.75,106.6667,80.62,83,40,5.75,scattered clouds
697,Huron,US,41.1501,-82.5499,62.67,64,0,5.26,clear sky
698,Astana,KZ,51.1801,71.446,28.35,86,0,8.95,clear sky
699,Sinop,TR,41.7711,34.8709,46.81,90,23,3.96,few clouds
700,Danjiangkou,CN,32.5428,111.5086,59.02,75,95,4.16,overcast clouds
701,Koutiala,ML,12.3917,-5.4642,94.14,19,0,5.66,clear sky
702,Sundsvall,SE,62.3913,17.3063,45.97,48,13,19.57,few clouds
703,Dauphin,CA,51.1494,-100.0502,49.6,41,30,5.14,scattered clouds
