City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Samarai,PG,2022-10-24 17:26:23,-10.6167,150.6667,80.96,74,20,6.87
280,Bom Sucesso,BR,2022-10-24 17:28:06,-21.0331,-44.7581,83.5,38,87,2.3
281,Bukoba,TZ,2022-10-24 17:28:07,-1.3317,31.8122,71.46,63,6,3.85
282,Yar-Sale,RU,2022-10-24 17:28:07,66.8333,70.8333,24.06,98,54,3.71
283,Camacha,PT,2022-10-24 17:28:08,33.0833,-16.3333,69.22,64,20,16.11
284,Leningradskiy,RU,2022-10-24 17:28:09,69.3833,178.4167,7.57,94,89,6.11
285,Rivadavia,AR,2022-10-24 17:28:10,-33.1905,-68.4608,82.09,27,0,10.87
286,Airai,TL,2022-10-24 17:28:12,-8.9266,125.4092,62.69,91,100,1.39
287,Matagami,CA,2022-10-24 17:28:12,49.7502,-77.6328,62.64,56,14,10.36
288,Ponta Do Sol,PT,2022-10-24 17:28:13,32.6667,-17.1,75.83,79,100,10.42
289,Osakarovka,KZ,2022-10-24 17:28:13,50.565,72.5692,30.65,45,0,5.93
290,Porto Novo,BJ,2022-10-24 17:28:14,6.4965,2.6036,81.79,77,84,6.82
291,Mao,ES,2022-10-24 17:28:16,39.8885,4.2658,73.96,83,0,6.91
292,Torbay,CA,2022-10-24 17:28:16,47.6666,-52.7314,59.29,68,100,13.0
293,Cabrobo,BR,2022-10-24 17:28:17,-8.5142,-39.31,96.91,27,38,10.49
294,Zhanakorgan,KZ,2022-10-24 17:28:18,43.9098,67.2495,46.11,49,52,1.66
295,Lundazi,ZM,2022-10-24 17:28:18,-12.2929,33.1782,74.75,39,92,5.26
296,Talnakh,RU,2022-10-24 17:28:19,69.4865,88.3972,25.21,96,100,11.54
297,Srednekolymsk,RU,2022-10-24 17:23:47,67.45,153.6833,-12.66,98,36,3.83
298,Riyadh,SA,2022-10-24 17:28:20,24.6877,46.7219,82.54,14,0,5.21
299,Slave Lake,CA,2022-10-24 17:28:20,55.2834,-114.769,34.41,72,76,10.22
300,Aranos,NA,2022-10-24 17:28:21,-24.1333,19.1167,90.0,12,27,10.47
301,Bedesa,ET,2022-10-24 17:28:21,8.9,40.7833,67.73,58,84,1.23
302,Kenai,US,2022-10-24 17:28:21,60.5544,-151.2583,30.15,86,100,5.75
303,Portland,US,2022-10-24 17:27:33,45.5234,-122.6762,49.62,92,100,8.99
304,Lac Du Bonnet,CA,2022-10-24 17:28:22,50.2536,-96.0612,59.47,70,76,14.54
305,Borujerd,IR,2022-10-24 17:28:22,33.8973,48.7516,61.14,29,90,4.76
306,Synya,RU,2022-10-24 17:28:24,65.3718,58.0387,27.27,99,99,1.79
307,Harper,LR,2022-10-24 17:23:35,4.375,-7.7169,80.26,81,94,7.18
308,Lufilufi,WS,2022-10-24 17:28:24,-13.8745,-171.5986,76.78,84,94,11.01
309,Gat,IL,2022-10-24 17:24:53,31.61,34.7642,74.08,100,1,8.57
310,Eureka,US,2022-10-24 17:28:25,40.8021,-124.1637,55.2,82,84,1.99
311,Solvychegodsk,RU,2022-10-24 17:28:25,61.3305,46.9156,34.79,96,100,6.53
312,Zaozerne,UA,2022-10-24 17:28:26,45.1582,33.2787,57.83,73,98,4.36
313,Pacific Grove,US,2022-10-24 17:27:51,36.6177,-121.9166,65.39,55,0,5.01
314,Kropotkin,RU,2022-10-24 17:28:26,45.4375,40.5756,54.0,68,100,12.17
315,Miranda,CO,2022-10-24 17:29:27,3.2499,-76.2281,76.32,80,92,3.69
316,Ulladulla,AU,2022-10-24 17:29:27,-35.35,150.4667,65.3,98,100,6.64
317,Sirjan,IR,2022-10-24 17:29:28,29.452,55.6814,65.79,15,0,1.07
318,Touros,BR,2022-10-24 17:29:28,-5.1989,-35.4608,84.07,65,24,15.41
319,Barcelona,ES,2022-10-24 17:24:53,41.3888,2.159,79.54,55,0,12.66
320,Kudligi,IN,2022-10-24 17:29:29,14.9,76.3833,68.79,61,46,2.91
321,Seminole,US,2022-10-24 17:27:10,28.7086,-81.2081,84.29,64,75,8.05
322,Okha,RU,2022-10-24 17:29:29,53.5739,142.9478,30.67,93,90,8.21
323,Yatou,CN,2022-10-24 17:29:30,37.15,122.3833,49.91,52,0,1.16
324,Myaundzha,RU,2022-10-24 17:29:30,63.0494,147.1858,-12.46,99,26,1.41
325,Santa Isabel,BR,2022-10-24 17:29:31,-23.3156,-46.2214,78.06,59,24,13.35
326,Turukhansk,RU,2022-10-24 17:29:31,65.8167,87.9833,28.49,97,100,13.98
327,Sisimiut,GL,2022-10-24 17:29:32,66.9395,-53.6735,33.57,95,100,4.83
328,Katsuura,JP,2022-10-24 17:29:32,35.1333,140.3,55.36,87,100,20.56
329,Punto Fijo,VE,2022-10-24 17:29:33,11.6956,-70.1996,87.71,61,83,15.68
330,Pochutla,MX,2022-10-24 17:29:34,15.7432,-96.4661,88.83,66,66,5.01
331,Sao Luis,BR,2022-10-24 17:29:34,-2.5297,-44.3028,83.59,70,73,15.57
332,Padang,ID,2022-10-24 17:29:35,-0.9492,100.3543,77.16,87,100,3.22
333,Inhambane,MZ,2022-10-24 17:29:35,-23.865,35.3833,77.27,83,76,12.75
334,Ambon,ID,2022-10-24 17:29:35,-3.6954,128.1814,77.14,88,20,4.61
335,Kunashak,RU,2022-10-24 17:29:36,55.7032,61.5498,37.92,70,100,17.98
336,Mandera,KE,2022-10-24 17:29:37,3.9366,41.867,89.06,44,81,7.96
337,Port Washington,US,2022-10-24 17:29:37,40.8257,-73.6982,61.0,93,100,16.11
338,Katobu,ID,2022-10-24 17:29:37,-4.9408,122.5276,77.05,89,100,1.7
339,Kuito,AO,2022-10-24 17:27:08,-12.3833,16.9333,70.84,54,84,2.48
340,Mayumba,GA,2022-10-24 17:29:39,-3.432,10.6554,75.72,90,100,6.98
341,Harer,ET,2022-10-24 17:29:39,9.3094,42.1258,66.45,57,99,0.74
342,Yulara,AU,2022-10-24 17:29:39,-25.2406,130.9889,75.74,37,72,16.15
343,Elizabeth City,US,2022-10-24 17:29:40,36.2946,-76.2511,64.02,82,100,5.75
344,Buckeye,US,2022-10-24 17:26:28,33.3703,-112.5838,67.82,23,0,4.61
345,Wysokie Mazowieckie,PL,2022-10-24 17:29:41,52.9166,22.5171,52.0,89,96,5.23
346,Abu Samrah,SY,2022-10-24 17:29:43,35.3029,37.1841,72.01,40,0,7.14
347,Aksu,CN,2022-10-24 17:29:44,41.1231,80.2644,55.65,26,99,5.95
348,Constitucion,CL,2022-10-24 17:29:44,-35.3333,-72.4167,62.35,59,2,13.29
349,Nelson,NZ,2022-10-24 17:29:45,-41.2833,173.2833,48.06,82,100,5.5
350,Mount Gambier,AU,2022-10-24 17:29:45,-37.8333,140.7667,55.31,100,100,5.75
351,Vanimo,PG,2022-10-24 17:29:47,-2.6741,141.3028,77.2,87,99,0.92
352,Alofi,NU,2022-10-24 17:25:36,-19.0595,-169.9187,74.19,65,89,19.1
353,Kudahuvadhoo,MV,2022-10-24 17:29:48,2.6708,72.8944,82.11,80,13,10.87
354,Ovalle,CL,2022-10-24 17:29:48,-30.5983,-71.2003,80.58,23,17,7.58
355,Acapulco,MX,2022-10-24 17:29:17,16.8634,-99.8901,84.02,84,75,3.44
356,Flinders,AU,2022-10-24 17:29:48,-34.5833,150.8552,66.18,95,100,1.99
357,Piacabucu,BR,2022-10-24 17:29:49,-10.4056,-36.4344,82.83,66,80,14.43
358,Shimoda,JP,2022-10-24 17:29:49,34.6667,138.95,52.11,85,99,23.22
359,Kirakira,SB,2022-10-24 17:29:50,-10.4544,161.9205,78.13,84,26,4.27
360,Olafsvik,IS,2022-10-24 17:29:51,64.8945,-23.7142,42.66,74,100,10.98
361,Ola,RU,2022-10-24 17:29:51,59.5833,151.2833,17.58,72,9,4.16
362,Iraan,US,2022-10-24 17:29:53,30.914,-101.8979,74.14,44,59,8.01
363,Surt,LY,2022-10-24 17:30:53,31.2089,16.5887,72.14,65,0,7.0
364,Takoradi,GH,2022-10-24 17:30:54,4.8845,-1.7554,79.21,85,84,9.73
365,Tura,IN,2022-10-24 17:30:55,25.5198,90.2201,63.82,96,100,16.73
366,Iqaluit,CA,2022-10-24 17:30:56,63.7506,-68.5145,22.73,67,100,23.02
367,Matara,LK,2022-10-24 17:30:56,5.9485,80.5353,76.86,89,99,7.2
368,Joshimath,IN,2022-10-24 17:30:57,30.5667,79.5667,53.53,46,7,6.96
369,Outlook,CA,2022-10-24 17:30:58,51.5001,-107.0513,29.86,86,32,7.58
370,Tabas,IR,2022-10-24 17:30:58,33.5959,56.9244,75.16,20,45,2.15
371,Nelson Bay,AU,2022-10-24 17:30:59,-32.7167,152.15,63.09,98,78,5.01
372,Nanakuli,US,2022-10-24 17:30:59,21.3906,-158.1547,77.45,73,40,11.5
373,Kadoma,JP,2022-10-24 17:31:00,34.7333,135.5833,56.17,54,100,3.22
374,Saintes,FR,2022-10-24 17:31:00,45.6667,-0.75,64.18,81,41,5.66
375,Coihueco,CL,2022-10-24 17:31:00,-36.6167,-71.8333,66.94,42,0,6.91
376,Malatya,TR,2022-10-24 17:30:24,38.5,38.0,59.05,27,0,9.22
377,Taoudenni,ML,2022-10-24 17:31:01,22.6783,-3.9836,89.37,11,99,8.7
378,Labuhan,ID,2022-10-24 17:31:01,-6.8844,112.2051,77.95,88,100,3.38
379,Nigran,ES,2022-10-24 17:31:02,42.1415,-8.8066,66.04,71,100,4.0
380,Krasnoyarka,RU,2022-10-24 17:31:02,55.3333,73.1167,25.95,76,59,13.91
381,Xuddur,SO,2022-10-24 17:31:02,4.1213,43.8894,79.48,61,96,0.49
382,Zhuhai,CN,2022-10-24 17:29:40,22.2769,113.5678,77.86,78,20,20.71
383,Chulman,RU,2022-10-24 17:31:03,56.8479,124.9104,26.67,92,100,5.84
384,Omsukchan,RU,2022-10-24 17:31:04,62.5333,155.8,-6.41,99,10,6.08
385,Cap Malheureux,MU,2022-10-24 17:31:05,-19.9842,57.6142,73.47,70,10,3.0
386,Haines Junction,CA,2022-10-24 17:31:05,60.7522,-137.5108,27.5,76,100,4.09
387,Comodoro Rivadavia,AR,2022-10-24 17:31:05,-45.8667,-67.5,71.46,23,20,23.02
388,Namibe,AO,2022-10-24 17:31:06,-15.1961,12.1522,69.48,83,63,7.23
389,Salta,AR,2022-10-24 17:30:46,-24.7859,-65.4117,86.58,34,0,8.01
390,Chiang Khong,TH,2022-10-24 17:31:06,20.2613,100.4046,70.72,94,31,0.4
391,Muramvya,BI,2022-10-24 17:31:07,-3.2682,29.6079,65.59,59,77,1.74
392,Kaharlyk,UA,2022-10-24 17:31:07,49.8623,30.8282,52.92,81,92,6.04
393,Nchelenge,ZM,2022-10-24 17:31:08,-9.3451,28.734,79.9,51,92,6.69
394,Phalaborwa,ZA,2022-10-24 17:31:08,-23.943,31.1411,78.42,58,99,2.13
395,Jambi,ID,2022-10-24 17:31:09,-1.6,103.6167,73.35,99,100,2.68
396,Broken Hill,AU,2022-10-24 17:31:09,-31.95,141.4333,58.35,84,40,9.98
397,Rabaul,PG,2022-10-24 17:31:10,-4.1967,152.1721,79.11,77,54,5.14
398,Port Hedland,AU,2022-10-24 17:31:10,-20.3167,118.5667,74.52,65,5,20.38
399,Ovruch,UA,2022-10-24 17:31:11,51.3246,28.8035,52.86,88,100,4.7
400,Ostrovnoy,RU,2022-10-24 17:31:11,68.0531,39.5131,34.47,80,74,9.1
401,Diego De Almagro,CL,2022-10-24 17:31:11,-26.3667,-70.05,81.05,15,0,12.77
402,Crawley,GB,2022-10-24 17:30:08,51.113,-0.1831,60.26,87,20,5.75
403,Linden,GY,2022-10-24 17:31:12,6.0,-58.3,88.07,66,93,2.84
404,Santa Isabel Do Rio Negro,BR,2022-10-24 17:31:13,-0.4139,-65.0192,90.88,55,100,2.62
405,Giyani,ZA,2022-10-24 17:31:13,-23.3025,30.7187,76.84,56,99,1.03
406,Halifax,CA,2022-10-24 17:29:49,44.6453,-63.5724,60.48,77,100,5.01
407,Novozybkov,RU,2022-10-24 17:31:16,52.5396,31.9275,50.58,81,100,1.19
408,Lakes Entrance,AU,2022-10-24 17:31:16,-37.8811,147.981,62.17,98,100,16.22
409,Antalaha,MG,2022-10-24 17:31:17,-14.9003,50.2788,68.9,86,1,2.13
410,Hobyo,SO,2022-10-24 17:32:18,5.3505,48.5268,79.63,82,18,14.61
411,Valparaiso,CL,2022-10-24 17:32:18,-33.0393,-71.6273,68.23,78,0,13.8
412,Lensk,RU,2022-10-24 17:32:18,60.7253,114.9278,29.84,73,100,14.5
413,Yabelo,ET,2022-10-24 17:32:19,4.8833,38.0833,63.19,69,40,9.4
414,Vila,PT,2022-10-24 17:32:19,42.0304,-8.1588,52.7,91,95,4.21
415,Aqtobe,KZ,2022-10-24 17:32:20,50.2797,57.2072,43.43,56,100,12.35
416,Hanna,CA,2022-10-24 17:32:20,51.6334,-111.9018,28.85,94,29,11.99
417,College,US,2022-10-24 17:32:20,64.8569,-147.8028,23.32,85,40,3.44
418,Avera,US,2022-10-24 17:32:21,33.194,-82.5271,75.54,38,79,2.73
419,Nenjiang,CN,2022-10-24 17:32:21,49.1833,125.2167,35.08,47,65,13.02
420,Bourail,NC,2022-10-24 17:32:22,-21.5667,165.4833,70.57,86,45,5.21
421,Puerto Quijarro,BO,2022-10-24 17:32:23,-17.7833,-57.7667,98.22,29,92,4.27
422,Sisophon,KH,2022-10-24 17:32:23,13.5859,102.9737,76.37,79,89,5.75
423,Anadyr,RU,2022-10-24 17:32:24,64.75,177.4833,8.01,84,11,5.99
424,Batemans Bay,AU,2022-10-24 17:32:25,-35.7167,150.1833,65.1,99,100,4.34
425,Evensk,RU,2022-10-24 17:32:25,61.95,159.2333,14.56,86,99,8.12
426,Majene,ID,2022-10-24 17:32:26,-3.5403,118.9707,77.99,86,34,3.31
427,Tabou,CI,2022-10-24 17:32:27,4.423,-7.3528,78.96,84,72,7.25
428,Dawei,MM,2022-10-24 17:32:27,14.0833,98.2,75.94,93,99,3.13
429,Sao Joao Da Barra,BR,2022-10-24 17:32:28,-21.6403,-41.0511,75.4,75,92,10.49
430,Araouane,ML,2022-10-24 17:32:29,18.9048,-3.5265,86.83,11,43,10.36
431,Dunedin,NZ,2022-10-24 17:32:30,-45.8742,170.5036,37.8,78,5,1.01
432,Gazimurskiy Zavod,RU,2022-10-24 17:32:30,51.5461,118.3266,30.99,60,72,2.75
433,Broome,US,2022-10-24 17:32:31,42.2506,-75.833,61.66,92,100,0.0
434,Waipawa,NZ,2022-10-24 17:32:31,-41.4122,175.5153,45.75,69,100,8.63
435,Nome,US,2022-10-24 17:32:32,64.5011,-165.4064,30.27,86,40,6.91
436,Tecoanapa,MX,2022-10-24 17:32:33,16.5167,-98.75,84.99,72,72,7.9
437,Chimbote,PE,2022-10-24 17:32:34,-9.0853,-78.5783,67.06,71,85,9.75
438,Beloha,MG,2022-10-24 17:32:34,-25.1667,45.05,69.64,86,30,5.06
439,Partizanskoye,RU,2022-10-24 17:32:34,55.5006,94.39,30.97,58,28,14.9
440,Taunggyi,MM,2022-10-24 17:32:35,20.7833,97.0333,59.94,96,46,4.23
441,Qui Nhon,VN,2022-10-24 17:32:35,13.7667,109.2333,76.6,85,75,7.74
442,Ararat,AM,2022-10-24 17:32:35,39.8317,44.7049,55.71,44,14,2.04
443,Kavieng,PG,2022-10-24 17:32:36,-2.5744,150.7967,81.0,79,82,4.85
444,Kalmar,SE,2022-10-24 17:32:36,56.6616,16.3616,55.15,100,100,10.36
445,Terrace,CA,2022-10-24 17:32:38,54.5163,-128.6035,42.71,87,75,11.5
446,Cabedelo,BR,2022-10-24 17:32:38,-6.9811,-34.8339,81.5,71,38,14.43
447,Jesus Carranza,MX,2022-10-24 17:32:39,17.4333,-95.0333,85.62,68,97,10.58
448,San Patricio,US,2022-10-24 17:32:39,28.017,-97.5169,86.18,68,100,20.42
449,Stokmarknes,NO,2022-10-24 17:32:39,68.5646,14.9108,37.36,74,0,5.75
450,Husyatyn,UA,2022-10-24 17:32:40,49.0726,26.2141,54.27,70,100,5.5
451,Pevek,RU,2022-10-24 17:32:40,69.7008,170.3133,2.5,98,85,6.73
452,Muros,ES,2022-10-24 17:32:41,42.7762,-9.0603,64.69,87,100,17.78
453,San Ramon,US,2022-10-24 17:32:41,37.7799,-121.978,67.68,37,0,3.44
454,Akita,JP,2022-10-24 17:30:07,39.7167,140.1167,44.96,71,12,5.68
455,Leshukonskoye,RU,2022-10-24 17:33:42,64.8989,45.7622,31.48,83,68,10.31
456,Grindavik,IS,2022-10-24 17:33:42,63.8424,-22.4338,44.04,75,97,9.46
457,Gondar,ET,2022-10-24 17:33:43,12.6,37.4667,56.91,86,22,3.4
458,Moron,AR,2022-10-24 17:33:43,-34.6534,-58.6198,79.02,53,0,8.16
459,Weihai,CN,2022-10-24 17:33:43,37.5017,122.1136,52.63,51,0,7.14
460,Santa Rosa,PH,2022-10-24 17:33:45,14.3122,121.1114,82.11,82,61,6.71
461,Yekaterinovka,RU,2022-10-24 17:33:45,52.0508,44.3451,43.92,90,100,12.28
462,Kushmurun,KZ,2022-10-24 17:33:45,52.4503,64.6311,30.81,59,8,13.33
463,Doctor Mora,MX,2022-10-24 17:33:46,21.1417,-100.3125,75.56,40,61,10.78
464,Maroantsetra,MG,2022-10-24 17:33:46,-15.4333,49.7333,72.3,80,14,4.12
465,Makakilo City,US,2022-10-24 17:33:47,21.3469,-158.0858,76.01,81,40,11.5
466,Vardo,NO,2022-10-24 17:33:47,70.3705,31.1107,37.38,56,0,13.8
467,Guzelyurt,TR,2022-10-24 17:33:47,38.2772,34.3719,48.9,47,0,2.48
468,Lander,US,2022-10-24 17:33:48,42.833,-108.7307,40.01,54,0,5.75
469,Moose Factory,CA,2022-10-24 17:33:48,51.2585,-80.6094,61.47,68,80,11.23
470,Lishu,CN,2022-10-24 17:33:50,43.3047,124.3278,37.26,48,0,7.83
471,Alphen,NL,2022-10-24 17:33:50,51.8233,5.4708,60.03,88,34,10.76
472,Changji,CN,2022-10-24 17:33:51,44.0167,87.3167,43.93,46,59,6.62
473,Perth,AU,2022-10-24 17:33:51,-31.9333,115.8333,59.86,89,14,12.06
474,Hanzhong,CN,2022-10-24 17:33:52,33.0728,107.0303,59.52,71,100,1.39
475,Mollendo,PE,2022-10-24 17:33:53,-17.0231,-72.0147,66.43,69,74,9.48
476,Ilulissat,GL,2022-10-24 17:33:53,69.2167,-51.1,32.02,74,75,0.0
477,Sibolga,ID,2022-10-24 17:33:54,1.7427,98.7792,77.23,89,100,2.71
478,Krasnoselkup,RU,2022-10-24 17:33:54,65.7,82.4667,30.36,89,100,15.55
479,Rio Gallegos,AR,2022-10-24 17:33:55,-51.6226,-69.2181,60.85,23,75,18.41
480,Sebeta,ET,2022-10-24 17:33:55,8.9167,38.6167,56.5,67,41,5.84
481,Kaliua,TZ,2022-10-24 17:33:55,-5.0606,31.7936,84.2,21,96,1.57
482,Sarakhs,IR,2022-10-24 17:33:56,36.5449,61.1577,61.52,45,0,6.53
483,Zelenoborskiy,RU,2022-10-24 17:33:56,66.845,32.3622,33.67,83,81,4.9
484,Nouakchott,MR,2022-10-24 17:33:56,18.0858,-15.9785,78.76,76,1,10.92
485,Mbandaka,CD,2022-10-24 17:31:24,0.0487,18.2603,76.86,83,88,5.91
486,Jiangyou,CN,2022-10-24 17:33:57,31.7667,104.7167,59.67,91,100,4.7
487,Port Shepstone,ZA,2022-10-24 17:33:57,-30.7414,30.455,70.93,89,89,7.34
488,Great Falls,US,2022-10-24 17:33:59,47.5002,-111.3008,42.17,72,0,19.57
489,Bardiyah,LY,2022-10-24 17:34:01,31.7561,25.0865,70.84,79,0,10.87
490,Hit,IQ,2022-10-24 17:34:01,33.6416,42.8251,76.55,30,93,9.28
491,Yumen,CN,2022-10-24 17:34:02,40.2833,97.2,43.72,40,0,9.31
492,Sergeyevka,KZ,2022-10-24 17:34:02,53.88,67.4158,30.43,69,22,15.32
493,Hofn,IS,2022-10-24 17:34:03,64.2539,-15.2082,41.5,84,94,11.43
494,Itoman,JP,2022-10-24 17:34:04,26.1247,127.6694,70.18,63,100,20.04
495,Shelburne,CA,2022-10-24 17:34:02,44.0787,-80.2041,69.6,34,0,10.78
496,Kazerun,IR,2022-10-24 17:34:05,29.6195,51.6541,71.26,46,5,2.33
497,Dolores,AR,2022-10-24 17:30:02,-36.3132,-57.6792,74.89,42,5,15.28
498,Sabya,SA,2022-10-24 17:35:05,17.1495,42.6254,86.77,64,1,3.53
499,Haapiti,PF,2022-10-24 17:35:06,-17.5667,-149.8667,78.26,76,50,15.01
500,Mont-Dore,NC,2022-10-24 17:35:07,-22.2833,166.5833,75.18,86,34,8.68
501,Mandan,US,2022-10-24 17:35:07,46.8267,-100.8896,35.58,89,20,29.93
502,Narsaq,GL,2022-10-24 17:35:09,60.9167,-46.05,34.02,94,99,1.16
503,Minot,US,2022-10-24 17:30:21,48.2325,-101.2963,34.02,93,100,23.02
504,Bambanglipuro,ID,2022-10-24 17:35:09,-7.95,110.2833,76.44,88,100,0.56
505,Weymouth,US,2022-10-24 17:35:10,42.2209,-70.9398,59.9,93,100,6.91
506,Madang,PG,2022-10-24 17:35:10,-5.2246,145.7966,75.47,87,90,3.44
507,Dimona,IL,2022-10-24 17:35:11,31.0667,35.0333,66.9,70,1,13.22
508,Beringovskiy,RU,2022-10-24 17:35:11,63.05,179.3167,24.37,73,40,0.81
509,Kostomuksha,RU,2022-10-24 17:35:13,64.571,30.5767,29.21,93,63,2.55
510,Port Hardy,CA,2022-10-24 17:35:13,50.6996,-127.4199,50.02,82,100,15.64
511,De-Kastri,RU,2022-10-24 17:35:14,51.4667,140.7833,30.58,84,7,4.34
512,Salinopolis,BR,2022-10-24 17:35:14,-0.6136,-47.3561,84.65,65,43,13.09
513,Sorland,NO,2022-10-24 17:35:15,67.667,12.6934,40.86,64,87,21.94
514,Golkoy,TR,2022-10-24 17:35:15,40.6875,37.6178,49.41,95,68,0.87
515,Aljezur,PT,2022-10-24 17:35:15,37.3191,-8.8033,67.39,88,100,6.71
516,Angoche,MZ,2022-10-24 17:35:16,-16.2325,39.9086,77.83,78,0,16.89
517,Baoqing,CN,2022-10-24 17:35:16,46.3317,132.2111,32.47,57,0,6.33
518,Aden,YE,2022-10-24 17:35:17,12.7794,45.0367,83.86,57,1,10.74
519,Micomeseng,GQ,2022-10-24 17:35:17,2.1462,10.6164,70.34,98,100,1.3
520,North Battleford,CA,2022-10-24 17:31:30,52.7834,-108.2847,32.4,54,12,3.98
521,Praia Da Vitoria,PT,2022-10-24 17:35:18,38.7333,-27.0667,65.75,70,40,14.43
522,Gedo,ET,2022-10-24 17:35:18,9.0167,37.45,52.14,83,27,3.31
523,Fare,PF,2022-10-24 17:35:19,-16.7,-151.0167,79.14,70,74,13.91
524,Ugoofaaru,MV,2022-10-24 17:35:19,5.6667,73.0,80.89,83,99,12.71
525,Gadung,PH,2022-10-24 17:35:19,6.8025,124.02,78.69,83,100,2.86
526,Tripoli,LY,2022-10-24 17:35:20,32.8752,13.1875,76.55,46,0,6.53
527,Santona,ES,2022-10-24 17:35:20,43.4439,-3.4576,72.7,66,100,2.17
528,Ouallam,NE,2022-10-24 17:35:21,14.3188,2.0866,93.27,16,21,8.77
529,Saint-Augustin,CA,2022-10-24 17:35:21,51.226,-58.6502,56.12,51,86,8.88
530,Luan,CH,2022-10-24 17:35:22,46.3592,6.9759,49.57,90,99,1.99
531,Sayhat,SA,2022-10-24 17:35:22,26.4852,50.0405,84.4,49,0,5.48
532,Berlevag,NO,2022-10-24 17:35:22,70.8578,29.0864,33.8,74,0,4.61
533,Portobelo,PA,2022-10-24 17:35:23,9.55,-79.65,83.05,79,100,3.78
534,Havre-Saint-Pierre,CA,2022-10-24 17:35:23,50.2334,-63.5986,51.08,75,100,3.38
535,Vila Velha,BR,2022-10-24 17:31:26,-20.3297,-40.2925,76.95,85,100,5.01
536,Marzuq,YE,2022-10-24 17:35:24,14.4,46.4667,71.06,71,29,5.64
537,Ler,SS,2022-10-24 17:35:24,8.3018,30.1418,73.58,79,12,4.09
538,Saint Pete Beach,US,2022-10-24 17:35:24,27.7253,-82.7412,86.25,69,0,5.01
539,Korla,CN,2022-10-24 17:35:26,41.7597,86.1469,52.77,36,2,9.37
540,Isangel,VU,2022-10-24 17:35:26,-19.55,169.2667,72.16,82,100,16.2
541,Rio Bueno,CL,2022-10-24 17:36:27,-40.3167,-72.9667,60.12,71,100,4.36
542,Helong,CN,2022-10-24 17:36:27,42.5397,128.9972,30.42,64,2,3.69
543,Ribnitz-Damgarten,DE,2022-10-24 17:34:46,54.25,12.4667,61.12,100,58,13.62
544,Dwarka,IN,2022-10-24 17:36:28,22.2394,68.9678,81.16,67,0,10.76
545,Guerrero Negro,MX,2022-10-24 17:36:28,27.9769,-114.0611,70.52,51,0,7.96
546,Kruisfontein,ZA,2022-10-24 17:36:29,-34.0033,24.7314,63.25,94,12,6.76
547,Zyukayka,RU,2022-10-24 17:36:29,58.2025,54.7003,34.52,97,100,10.58
548,Zomin,UZ,2022-10-24 17:36:29,39.9606,68.3958,51.8,93,82,1.39
549,Gayny,RU,2022-10-24 17:36:30,60.3071,54.3241,29.98,91,87,7.61
550,Urdoma,RU,2022-10-24 17:36:30,61.7533,48.5442,32.61,89,99,6.24
551,Cutro,IT,2022-10-24 17:36:30,39.0353,16.9819,67.6,56,23,4.23
552,Hanover,DE,2022-10-24 17:32:59,52.3705,9.7332,62.2,75,0,10.36
553,Peniche,PT,2022-10-24 17:36:31,39.3558,-9.3811,68.29,81,100,9.51
554,Nizhniy Baskunchak,RU,2022-10-24 17:36:32,48.2198,46.8311,50.61,93,100,15.7
555,Tautira,PF,2022-10-24 17:36:33,-17.7333,-149.15,78.21,79,65,15.48
556,Tucuma,BR,2022-10-24 17:36:21,-0.1833,-50.05,89.58,51,65,6.71
557,Burdur,TR,2022-10-24 17:36:35,37.7203,30.2908,59.7,41,0,8.05
558,Asifabad,IN,2022-10-24 17:34:51,19.3667,79.2833,66.63,70,0,3.18
559,Kichha,IN,2022-10-24 17:36:36,28.9167,79.5,65.26,62,0,6.82
